IdHogar;IdPersona;IdViaje;Edad;NivelEducativo;Sexo;Barrio;Estrato;CantidadHogares;TotalPersonas;RangoIngresos;TotalVehiculos;Municipio;Aplicacion;ModoPrincipal;Localidad;TipoVehiculo;DesplazamientoOrigen;Coordenadas_origen;DesplazamientoDestino;Cluster
P05056;P05056-3;P05056-3-4;19;TEC-COM;Hombre;SECTOR PARAISO ALFONSO LOPEZ;1;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;USME;No tiene vehículo;USME;;USME;cluster_0
P05056;P05056-3;P05056-3-1;19;TEC-COM;Hombre;SECTOR PARAISO ALFONSO LOPEZ;1;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;USME;No tiene vehículo;USME;;USME;cluster_0
P05120;P05120-3;P05120-3-2;22;SEC-COM;Hombre;LA LIBERTAD;1;1;7;$ 0 - $ 828.116;1;ZIPAQUIRA;Uber ;Moto;\N;Moto;\N;;ZIPAQUIRA;cluster_0
P05120;P05120-3;P05120-3-1;22;SEC-COM;Hombre;LA LIBERTAD;1;1;7;$ 0 - $ 828.116;1;ZIPAQUIRA;Uber ;Moto;UPR;Moto;ZIPAQUIRA;;\N;cluster_0
P05121;P05121-3;P05121-3-2;50;PRI-COM;Mujer;LA CONCEPCION;2;1;6;$ 0 - $ 828.116;0;ZIPAQUIRA;Uber ;Otro;\N;No tiene vehículo;\N;;ZIPAQUIRA;cluster_0
P05121;P05121-3;P05121-3-1;50;PRI-COM;Mujer;LA CONCEPCION;2;1;6;$ 0 - $ 828.116;0;ZIPAQUIRA;Uber ;Otro;UPR;No tiene vehículo;ZIPAQUIRA;;\N;cluster_0
P05162;P05162-3;P05162-3-2;29;TEC-IN;Mujer;CENTRO;3;1;8;No sabe - No responde;1;TABIO;Uber ;Otro;\N;Carro;\N;;TABIO;cluster_0
P05162;P05162-3;P05162-3-1;29;TEC-IN;Mujer;CENTRO;3;1;8;No sabe - No responde;1;TABIO;Uber ;Otro;UPR;Carro;TABIO;;\N;cluster_0
P05168;P05168-3;P05168-3-1;22;PRI-COM;Mujer;VDA PUEBLO VIEJO;3;1;6;$ 0 - $ 828.116;0;SOPO;Uber ;Intermunicipal;UPR;No tiene vehículo;SOPO;;SOPO;cluster_0
P05168;P05168-3;P05168-3-2;22;PRI-COM;Mujer;VDA PUEBLO VIEJO;3;1;6;$ 0 - $ 828.116;0;SOPO;Uber ;Intermunicipal;UPR;No tiene vehículo;SOPO;;SOPO;cluster_0
P05185;P05185-3;P05185-3-1;41;SEC-IN;Sin Dato;MARIA PAZ;2;1;7;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;KENNEDY;No tiene vehículo;KENNEDY;;KENNEDY;cluster_0
P05185;P05185-3;P05185-3-2;41;SEC-IN;Sin Dato;MARIA PAZ;2;1;7;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;KENNEDY;No tiene vehículo;KENNEDY;;KENNEDY;cluster_0
P05220;P05220-3;P05220-3-4;16;SEC-IN;Mujer;CARLOS PIZARRO/SOACHA;1;1;6;$ 0 - $ 828.116;0;SOACHA;Uber ;Transporte informal;CIUDAD BOLIVAR;No tiene vehículo;CIUDAD BOLIVAR;4°32?10?N 74°08?20?O;SOACHA;cluster_0
P05220;P05220-3;P05220-3-3;16;SEC-IN;Mujer;CARLOS PIZARRO/SOACHA;1;1;6;$ 0 - $ 828.116;0;SOACHA;Uber ;Transporte informal;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;CIUDAD BOLIVAR;cluster_0
P05220;P05220-3;P05220-3-2;16;SEC-IN;Mujer;CARLOS PIZARRO/SOACHA;1;1;6;$ 0 - $ 828.116;0;SOACHA;Uber ;A pie;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
P05220;P05220-3;P05220-3-1;16;SEC-IN;Mujer;CARLOS PIZARRO/SOACHA;1;1;6;$ 0 - $ 828.116;0;SOACHA;Uber ;Transporte informal;UPR;No tiene vehículo;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
P05254;P05254-3;P05254-3-3;23;MED-COM;Hombre;QUIPARMA;2;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;BARRIOS UNIDOS;No tiene vehículo;BARRIOS UNIDOS;;RAFAEL URIBE URIBE;cluster_0
P05254;P05254-3;P05254-3-1;23;MED-COM;Hombre;QUIPARMA;2;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;RAFAEL URIBE URIBE;No tiene vehículo;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;RAFAEL URIBE URIBE;cluster_0
P05254;P05254-3;P05254-3-4;23;MED-COM;Hombre;QUIPARMA;2;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;RAFAEL URIBE URIBE;No tiene vehículo;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;RAFAEL URIBE URIBE;cluster_0
P05254;P05254-3;P05254-3-2;23;MED-COM;Hombre;QUIPARMA;2;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;RAFAEL URIBE URIBE;No tiene vehículo;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;BARRIOS UNIDOS;cluster_0
P05254;P05254-3;P05254-3-5;23;MED-COM;Hombre;QUIPARMA;2;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;RAFAEL URIBE URIBE;No tiene vehículo;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;RAFAEL URIBE URIBE;cluster_0
P05267;P05267-3;P05267-3-2;73;MED-COM;Mujer;SALITRE GRECO;4;1;7;No sabe - No responde;1;BOGOTA, D.C;Uber ;A pie;\N;Carro;\N;;TEUSAQUILLO;cluster_0
P05267;P05267-3;P05267-3-1;73;MED-COM;Mujer;SALITRE GRECO;4;1;7;No sabe - No responde;1;BOGOTA, D.C;Uber ;A pie;TEUSAQUILLO;Carro;TEUSAQUILLO;;\N;cluster_0
P05268;P05268-3;P05268-3-2;21;SEC-IN;Hombre;CUNDINAMARCA;3;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;PUENTE ARANDA;No tiene vehículo;PUENTE ARANDA;;PUENTE ARANDA;cluster_0
P05268;P05268-3;P05268-3-1;21;SEC-IN;Hombre;CUNDINAMARCA;3;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;PUENTE ARANDA;No tiene vehículo;PUENTE ARANDA;;PUENTE ARANDA;cluster_0
P05329;P05329-3;P05329-3-2;59;PRI-COM;Mujer;ALTOS DEL PINO;2;1;6;$828.117 - $ 1.500.000;1;SOACHA;Uber ;A pie;UPR;Moto;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
P05329;P05329-3;P05329-3-1;59;PRI-COM;Mujer;ALTOS DEL PINO;2;1;6;$828.117 - $ 1.500.000;1;SOACHA;Uber ;A pie;UPR;Moto;SOACHA;4°34'45.7'' N 74°13'0.6'' O;SOACHA;cluster_0
P05331;P05331-3;P05331-3-2;22;SEC-COM;Hombre;VILLA MERCEDES;0;1;6;$ 1.500.001 - $ 2.000.000;1;SOACHA;Uber ;Bicicleta;PUENTE ARANDA;Moto;PUENTE ARANDA;;SOACHA;cluster_0
P05331;P05331-3;P05331-3-1;22;SEC-COM;Hombre;VILLA MERCEDES;0;1;6;$ 1.500.001 - $ 2.000.000;1;SOACHA;Uber ;Bicicleta;UPR;Moto;SOACHA;4°34'45.7'' N 74°13'0.6'' O;PUENTE ARANDA;cluster_0
P05474;P05474-3;P05474-3-2;16;MED-IN;Mujer;ALTO DE LA VIRGEN;2;1;6;No sabe - No responde;0;LA CALERA;Uber ;Intermunicipal;UPR;No tiene vehículo;LA CALERA;;LA CALERA;cluster_0
P05474;P05474-3;P05474-3-1;16;MED-IN;Mujer;ALTO DE LA VIRGEN;2;1;6;No sabe - No responde;0;LA CALERA;Uber ;Intermunicipal;UPR;No tiene vehículo;LA CALERA;;LA CALERA;cluster_0
P05562;P05562-3;P05562-3-2;56;MED-COM;Mujer;NIZA;5;1;6;No sabe - No responde;0;BOGOTA, D.C;Uber ;A pie;\N;No tiene vehículo;\N;;SUBA;cluster_0
P05562;P05562-3;P05562-3-1;56;MED-COM;Mujer;NIZA;5;1;6;No sabe - No responde;0;BOGOTA, D.C;Uber ;A pie;SUBA;No tiene vehículo;SUBA;;\N;cluster_0
P05623;P05623-3;P05623-3-2;59;PRI-IN;Hombre;CAMILO TORRES RESTREPO;2;2;8;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;CIUDAD BOLIVAR;No tiene vehículo;CIUDAD BOLIVAR;4°32?10?N 74°08?20?O;PUENTE ARANDA;cluster_0
P05623;P05623-3;P05623-3-1;59;PRI-IN;Hombre;CAMILO TORRES RESTREPO;2;2;8;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;PUENTE ARANDA;No tiene vehículo;PUENTE ARANDA;;CIUDAD BOLIVAR;cluster_0
P05657;P05657-3;P05657-3-1;32;UNI-IN;Mujer;CIUDAD JARDIN - SUR;3;2;6;$4.900.001 - $ 6.800.000;2;BOGOTA, D.C;Uber ;SITP Provisional;ANTONIO NARINO;Carro y Moto;ANTONIO NARINO;4°35?30?N 74°06?23?O;KENNEDY;cluster_0
P05657;P05657-3;P05657-3-2;32;UNI-IN;Mujer;CIUDAD JARDIN - SUR;3;2;6;$4.900.001 - $ 6.800.000;2;BOGOTA, D.C;Uber ;SITP Provisional;KENNEDY;Carro y Moto;KENNEDY;;ANTONIO NARINO;cluster_0
P05697;P05697-3;P05697-3-2;18;TEC-IN;Mujer;USME;1;1;6;No sabe - No responde;0;BOGOTA, D.C;Uber ;SITP Provisional;TEUSAQUILLO;No tiene vehículo;TEUSAQUILLO;;USME;cluster_0
P05697;P05697-3;P05697-3-1;18;TEC-IN;Mujer;USME;1;1;6;No sabe - No responde;0;BOGOTA, D.C;Uber ;SITP Provisional;USME;No tiene vehículo;USME;;TEUSAQUILLO;cluster_0
P05702;P05702-3;P05702-3-2;60;PRI-IN;Mujer;RINCON DEL NORTE;2;1;7;$828.117 - $ 1.500.000;0;SOPO;Uber ;A pie;UPR;No tiene vehículo;SOPO;;SOPO;cluster_0
P05702;P05702-3;P05702-3-1;60;PRI-IN;Mujer;RINCON DEL NORTE;2;1;7;$828.117 - $ 1.500.000;0;SOPO;Uber ;A pie;UPR;No tiene vehículo;SOPO;;SOPO;cluster_0
P05733;P05733-3;P05733-3-1;38;PRI-IN;Sin Dato;MARIA PAZ;2;2;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;Auto;KENNEDY;No tiene vehículo;KENNEDY;;FONTIBON;cluster_0
P05733;P05733-3;P05733-3-2;38;PRI-IN;Sin Dato;MARIA PAZ;2;2;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;Auto;FONTIBON;No tiene vehículo;FONTIBON;;KENNEDY;cluster_0
P05749;P05749-3;P05749-3-4;38;SEC-IN;Hombre;ESCUELAS;2;1;7;$828.117 - $ 1.500.000;0;LA CALERA;Uber ;TransMilenio;SUBA;No tiene vehículo;SUBA;;LA CALERA;cluster_0
P05749;P05749-3;P05749-3-2;38;SEC-IN;Hombre;ESCUELAS;2;1;7;$828.117 - $ 1.500.000;0;LA CALERA;Uber ;A pie;SUBA;No tiene vehículo;SUBA;;SUBA;cluster_0
P05749;P05749-3;P05749-3-3;38;SEC-IN;Hombre;ESCUELAS;2;1;7;$828.117 - $ 1.500.000;0;LA CALERA;Uber ;A pie;SUBA;No tiene vehículo;SUBA;;SUBA;cluster_0
P05749;P05749-3;P05749-3-1;38;SEC-IN;Hombre;ESCUELAS;2;1;7;$828.117 - $ 1.500.000;0;LA CALERA;Uber ;TransMilenio;UPR;No tiene vehículo;LA CALERA;;SUBA;cluster_0
P05750;P05750-3;P05750-3-1;33;SEC-COM;Hombre;PARAISO;2;1;6;$ 1.500.001 - $ 2.000.000;0;LA CALERA;Uber ;A pie;UPR;No tiene vehículo;LA CALERA;;LA CALERA;cluster_0
P05750;P05750-3;P05750-3-2;33;SEC-COM;Hombre;PARAISO;2;1;6;$ 1.500.001 - $ 2.000.000;0;LA CALERA;Uber ;A pie;UPR;No tiene vehículo;LA CALERA;;LA CALERA;cluster_0
P05767;P05767-3;P05767-3-2;50;MED-COM;Sin Dato;CENTRO;2;2;8;$828.117 - $ 1.500.000;0;LA CALERA;Uber ;A pie;\N;No tiene vehículo;\N;;LA CALERA;cluster_0
P05767;P05767-3;P05767-3-1;50;MED-COM;Sin Dato;CENTRO;2;2;8;$828.117 - $ 1.500.000;0;LA CALERA;Uber ;A pie;UPR;No tiene vehículo;LA CALERA;;\N;cluster_0
P05838;P05838-3;P05838-3-2;26;PRI-COM;Mujer;ALTOS DE SAN MIGUEL;2;1;7;No sabe - No responde;0;TOCANCIPA;Uber ;A pie;UPR;No tiene vehículo;TOCANCIPA;;TOCANCIPA;cluster_0
P05838;P05838-3;P05838-3-1;26;PRI-COM;Mujer;ALTOS DE SAN MIGUEL;2;1;7;No sabe - No responde;0;TOCANCIPA;Uber ;A pie;UPR;No tiene vehículo;TOCANCIPA;;TOCANCIPA;cluster_0
P05845;P05845-3;P05845-3-2;24;MED-COM;Hombre;ARBOLEDA;0;1;8;$ 2.000.001 - $ 2.500.000;1;TOCANCIPA;Uber ;Moto;UPR;Moto;TOCANCIPA;;TOCANCIPA;cluster_0
P05845;P05845-3;P05845-3-1;24;MED-COM;Hombre;ARBOLEDA;0;1;8;$ 2.000.001 - $ 2.500.000;1;TOCANCIPA;Uber ;Moto;UPR;Moto;TOCANCIPA;;TOCANCIPA;cluster_0
P05846;P05846-3;P05846-3-2;25;MED-COM;Hombre;SAN MIGUEL;2;1;6;$ 1.500.001 - $ 2.000.000;0;TOCANCIPA;Uber ;Intermunicipal;\N;No tiene vehículo;\N;;TOCANCIPA;cluster_0
P05846;P05846-3;P05846-3-1;25;MED-COM;Hombre;SAN MIGUEL;2;1;6;$ 1.500.001 - $ 2.000.000;0;TOCANCIPA;Uber ;Intermunicipal;UPR;No tiene vehículo;TOCANCIPA;;\N;cluster_0
P05864;P05864-3;P05864-3-1;17;SEC-IN;Hombre;TABIO CENTRO;3;1;6;No sabe - No responde;2;TABIO;Uber ;A pie;UPR;Carro y Moto;TABIO;;TABIO;cluster_0
P05864;P05864-3;P05864-3-2;17;SEC-IN;Hombre;TABIO CENTRO;3;1;6;No sabe - No responde;2;TABIO;Uber ;A pie;UPR;Carro y Moto;TABIO;;TABIO;cluster_0
P05872;P05872-3;P05872-3-1;16;SEC-IN;Sin Dato;BOSA PORVENIR;1;1;6;$828.117 - $ 1.500.000;2;BOGOTA, D.C;Uber ;A pie;BOSA;Moto;BOSA;4°37?01?N 74°11?24?O;BOSA;cluster_0
P05872;P05872-3;P05872-3-2;16;SEC-IN;Sin Dato;BOSA PORVENIR;1;1;6;$828.117 - $ 1.500.000;2;BOGOTA, D.C;Uber ;A pie;BOSA;Moto;BOSA;4°37?01?N 74°11?24?O;BOSA;cluster_0
P05931;P05931-3;P05931-3-1;34;UNI-COM;Mujer;SAN CRISTOBAL;2;2;6;No sabe - No responde;1;BOGOTA, D.C;Uber ;Auto;SAN CRISTOBAL;Carro;SAN CRISTOBAL;4°33?53?N 74°05?00?O;TEUSAQUILLO;cluster_0
P05931;P05931-3;P05931-3-2;34;UNI-COM;Mujer;SAN CRISTOBAL;2;2;6;No sabe - No responde;1;BOGOTA, D.C;Uber ;A pie;TEUSAQUILLO;Carro;TEUSAQUILLO;;TEUSAQUILLO;cluster_0
P05931;P05931-3;P05931-3-3;34;UNI-COM;Mujer;SAN CRISTOBAL;2;2;6;No sabe - No responde;1;BOGOTA, D.C;Uber ;TransMilenio;TEUSAQUILLO;Carro;TEUSAQUILLO;;SAN CRISTOBAL;cluster_0
P06042;P06042-3;P06042-3-2;19;MED-COM;Hombre;VILLA SONIA;2;2;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;KENNEDY;No tiene vehículo;KENNEDY;;BOSA;cluster_0
P06042;P06042-3;P06042-3-3;19;MED-COM;Hombre;VILLA SONIA;2;2;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;BOSA;No tiene vehículo;BOSA;4°37?01?N 74°11?24?O;KENNEDY;cluster_0
P06042;P06042-3;P06042-3-1;19;MED-COM;Hombre;VILLA SONIA;2;2;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;BOSA;No tiene vehículo;BOSA;4°37?01?N 74°11?24?O;KENNEDY;cluster_0
P06042;P06042-3;P06042-3-4;19;MED-COM;Hombre;VILLA SONIA;2;2;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;KENNEDY;No tiene vehículo;KENNEDY;;BOSA;cluster_0
P07024;P07024-3;P07024-3-1;34;UNI-COM;Mujer;CNJ RESIDENCIAL EL RINCON DE SAN NICOLAS SAN CRISTOBAL SUR;2;1;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;Moto;SAN CRISTOBAL;4°33?53?N 74°05?00?O;SAN CRISTOBAL;cluster_0
P07024;P07024-3;P07024-3-2;34;UNI-COM;Mujer;CNJ RESIDENCIAL EL RINCON DE SAN NICOLAS SAN CRISTOBAL SUR;2;1;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;Moto;SAN CRISTOBAL;4°33?53?N 74°05?00?O;SAN CRISTOBAL;cluster_0
P07024;P07024-3;P07024-3-4;34;UNI-COM;Mujer;CNJ RESIDENCIAL EL RINCON DE SAN NICOLAS SAN CRISTOBAL SUR;2;1;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;Moto;\N;Moto;\N;;SAN CRISTOBAL;cluster_0
P07024;P07024-3;P07024-3-3;34;UNI-COM;Mujer;CNJ RESIDENCIAL EL RINCON DE SAN NICOLAS SAN CRISTOBAL SUR;2;1;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;Moto;SAN CRISTOBAL;Moto;SAN CRISTOBAL;4°33?53?N 74°05?00?O;\N;cluster_0
P07038;P07038-3;P07038-3-2;26;MED-COM;Hombre;CENTRO;3;4;6;$ 0 - $ 828.116;2;GACHANCIPA;Uber ;Auto;\N;Carro;\N;;GACHANCIPA;cluster_0
P07038;P07038-3;P07038-3-1;26;MED-COM;Hombre;CENTRO;3;4;6;$ 0 - $ 828.116;2;GACHANCIPA;Uber ;Auto;UPR;Carro;GACHANCIPA;;\N;cluster_0
P07042;P07042-3;P07042-3-1;23;TEC-COM;Mujer;BELEN;2;3;7;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;Otro;UPR;No tiene vehículo;UPR;;\N;cluster_0
P07042;P07042-3;P07042-3-2;23;TEC-COM;Mujer;BELEN;2;3;7;$ 2.500.001 - $ 3.500.000;0;BOGOTA, D.C;Uber ;Otro;\N;No tiene vehículo;\N;;UPR;cluster_0
P07046;P07046-3;P07046-3-1;30;MED-COM;Mujer;CENTRO;3;4;6;$ 2.500.001 - $ 3.500.000;1;GACHANCIPA;Uber ;Bicicleta;UPR;Moto;GACHANCIPA;;GACHANCIPA;cluster_0
P07046;P07046-3;P07046-3-2;30;MED-COM;Mujer;CENTRO;3;4;6;$ 2.500.001 - $ 3.500.000;1;GACHANCIPA;Uber ;Bicicleta;UPR;Moto;GACHANCIPA;;GACHANCIPA;cluster_0
P07060;P07060-3;P07060-3-2;15;SEC-IN;Sin Dato;LAS MERCEDES;2;1;7;$ 0 - $ 828.116;1;GACHANCIPA;Uber ;A pie;UPR;Moto;GACHANCIPA;;GACHANCIPA;cluster_0
P07060;P07060-3;P07060-3-1;15;SEC-IN;Sin Dato;LAS MERCEDES;2;1;7;$ 0 - $ 828.116;1;GACHANCIPA;Uber ;A pie;UPR;Moto;GACHANCIPA;;GACHANCIPA;cluster_0
P07071;P07071-3;P07071-3-1;21;MED-COM;Mujer;LOS SAUCES;3;2;6;$ 2.000.001 - $ 2.500.000;1;SOPO;Uber ;Intermunicipal;UPR;Carro;SOPO;;\N;cluster_0
P07071;P07071-3;P07071-3-2;21;MED-COM;Mujer;LOS SAUCES;3;2;6;$ 2.000.001 - $ 2.500.000;1;SOPO;Uber ;Intermunicipal;\N;Carro;\N;;SOPO;cluster_0
P07087;P07087-3;P07087-3-1;62;PRI-IN;Mujer;SAMPER MENDOZA;3;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;TransMilenio;LOS MARTIRES;No tiene vehículo;LOS MARTIRES;;TEUSAQUILLO;cluster_0
P07087;P07087-3;P07087-3-2;62;PRI-IN;Mujer;SAMPER MENDOZA;3;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;TransMilenio;TEUSAQUILLO;No tiene vehículo;TEUSAQUILLO;;LOS MARTIRES;cluster_0
P07103;P07103-3;P07103-3-1;16;SEC-IN;Mujer;LOMITAS;1;2;7;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;Transporte Escolar;CHAPINERO;No tiene vehículo;CHAPINERO;4°38?45?N 74°03?48?O;UPR;cluster_0
P07103;P07103-3;P07103-3-2;16;SEC-IN;Mujer;LOMITAS;1;2;7;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;Transporte Escolar;UPR;No tiene vehículo;UPR;;CHAPINERO;cluster_0
P07126;P07126-3;P07126-3-2;19;TEC-IN;Sin Dato;BUENOS AIRES;2;1;7;$ 0 - $ 828.116;0;BOGOTA, D.C;;A pie;\N;No tiene vehículo;\N;;\N;cluster_0
P07126;P07126-3;P07126-3-3;19;TEC-IN;Sin Dato;BUENOS AIRES;2;1;7;$ 0 - $ 828.116;0;BOGOTA, D.C;;TransMilenio;\N;No tiene vehículo;\N;;\N;cluster_0
P07126;P07126-3;P07126-3-1;19;TEC-IN;Sin Dato;BUENOS AIRES;2;1;7;$ 0 - $ 828.116;0;BOGOTA, D.C;;TransMilenio;\N;No tiene vehículo;\N;;\N;cluster_0
P07160;P07160-3;P07160-3-1;37;PRI-COM;Mujer;LA MONTANA;3;1;6;$828.117 - $ 1.500.000;1;SOPO;Uber ;A pie;UPR;Carro;SOPO;;SOPO;cluster_0
P07160;P07160-3;P07160-3-2;37;PRI-COM;Mujer;LA MONTANA;3;1;6;$828.117 - $ 1.500.000;1;SOPO;Uber ;A pie;UPR;Carro;SOPO;;SOPO;cluster_0
P07161;P07161-3;P07161-3-2;39;TEC-COM;Mujer;LOS SAUCES;3;1;6;No sabe - No responde;1;SOPO;Uber ;Intermunicipal;UPR;Moto;SOPO;;SOPO;cluster_0
P07161;P07161-3;P07161-3-1;39;TEC-COM;Mujer;LOS SAUCES;3;1;6;No sabe - No responde;1;SOPO;Uber ;Intermunicipal;UPR;Moto;SOPO;;SOPO;cluster_0
P07184;P07184-3;P07184-3-2;26;UNI-IN;Hombre;VELODROMO;3;2;7;$ 2.500.001 - $ 3.500.000;1;BOGOTA, D.C;Uber ;SITP Zonal;CHAPINERO;Moto;CHAPINERO;4°38?45?N 74°03?48?O;SAN CRISTOBAL;cluster_0
P07184;P07184-3;P07184-3-1;26;UNI-IN;Hombre;VELODROMO;3;2;7;$ 2.500.001 - $ 3.500.000;1;BOGOTA, D.C;Uber ;SITP Zonal;SAN CRISTOBAL;Moto;SAN CRISTOBAL;4°33?53?N 74°05?00?O;CHAPINERO;cluster_0
P07190;P07190-3;P07190-3-2;84;MED-COM;Mujer;CENTRO SOPO;3;1;7;No sabe - No responde;0;SOPO;Uber ;TransMilenio;CHAPINERO;No tiene vehículo;CHAPINERO;4°38?45?N 74°03?48?O;SOPO;cluster_0
P07190;P07190-3;P07190-3-1;84;MED-COM;Mujer;CENTRO SOPO;3;1;7;No sabe - No responde;0;SOPO;Uber ;TransMilenio;UPR;No tiene vehículo;SOPO;;CHAPINERO;cluster_0
P07293;P07293-3;P07293-3-2;40;SEC-IN;Hombre;BELLA VISTA;2;1;6;$ 1.500.001 - $ 2.000.000;0;SOPO;Uber ;Bicicleta;UPR;No tiene vehículo;SOPO;;SOPO;cluster_0
P07293;P07293-3;P07293-3-1;40;SEC-IN;Hombre;BELLA VISTA;2;1;6;$ 1.500.001 - $ 2.000.000;0;SOPO;Uber ;Bicicleta;UPR;No tiene vehículo;SOPO;;SOPO;cluster_0
P07301;P07301-3;P07301-3-1;65;MED-COM;Hombre;RINCON SANTO;2;1;6;$828.117 - $ 1.500.000;2;SOPO;Uber ;TransMilenio;UPR;Moto;SOPO;;BARRIOS UNIDOS;cluster_0
P07301;P07301-3;P07301-3-2;65;MED-COM;Hombre;RINCON SANTO;2;1;6;$828.117 - $ 1.500.000;2;SOPO;Uber ;TransMilenio;BARRIOS UNIDOS;Moto;BARRIOS UNIDOS;;SOPO;cluster_0
P07303;P07303-3;P07303-3-1;22;UNI-IN;Sin Dato;BOSA ATALAYA;2;1;7;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;TransMilenio;BOSA;No tiene vehículo;BOSA;4°37?01?N 74°11?24?O;\N;cluster_0
P07303;P07303-3;P07303-3-2;22;UNI-IN;Sin Dato;BOSA ATALAYA;2;1;7;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;TransMilenio;\N;No tiene vehículo;\N;;BOSA;cluster_0
P07367;P07367-3;P07367-3-1;72;PRI-IN;Mujer;SAN FRANCISCO;3;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;SUBA;No tiene vehículo;SUBA;;\N;cluster_0
P07367;P07367-3;P07367-3-2;72;PRI-IN;Mujer;SAN FRANCISCO;3;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;\N;No tiene vehículo;\N;;SUBA;cluster_0
P07483;P07483-3;P07483-3-3;43;TEC-COM;Sin Dato;LOS SUACES;3;1;10;$ 2.500.001 - $ 3.500.000;2;BOGOTA, D.C;Uber ;SITP Provisional;ANTONIO NARINO;Carro y Moto;ANTONIO NARINO;4°35?30?N 74°06?23?O;PUENTE ARANDA;cluster_0
P07483;P07483-3;P07483-3-2;43;TEC-COM;Sin Dato;LOS SUACES;3;1;10;$ 2.500.001 - $ 3.500.000;2;BOGOTA, D.C;Uber ;SITP Provisional;ENGATIVA;Carro y Moto;ENGATIVA;;ANTONIO NARINO;cluster_0
P07483;P07483-3;P07483-3-1;43;TEC-COM;Sin Dato;LOS SUACES;3;1;10;$ 2.500.001 - $ 3.500.000;2;BOGOTA, D.C;Uber ;SITP Provisional;PUENTE ARANDA;Carro y Moto;PUENTE ARANDA;;ENGATIVA;cluster_0
P07570;P07570-3;P07570-3-3;10;PRI-IN;Sin Dato;LISTON;3;1;7;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;SITP Provisional;ANTONIO NARINO;No tiene vehículo;ANTONIO NARINO;4°35?30?N 74°06?23?O;LOS MARTIRES;cluster_0
P07570;P07570-3;P07570-3-2;10;PRI-IN;Sin Dato;LISTON;3;1;7;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;Transporte Escolar;SAN CRISTOBAL;No tiene vehículo;SAN CRISTOBAL;4°33?53?N 74°05?00?O;ANTONIO NARINO;cluster_0
